Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Chalk Farm,51.5439690327306,-0.15362806228344958,Hygge Pygge Cafe,51.542879,-0.148056,Café
Chalk Farm,51.5439690327306,-0.15362806228344958,Churros London (Churros Camden Ltd),51.54238875,-0.14850774,Fast Food Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,The Cheese Bar,51.542440716983656,-0.14802194475181335,Cheese Shop
Chalk Farm,51.5439690327306,-0.15362806228344958,The Monarch,51.54289126289267,-0.14851145799003046,Bar
Chalk Farm,51.5439690327306,-0.15362806228344958,Bar Centrale,51.5429131553183,-0.14857366798862018,Italian Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Rudy's Dirty Vegan Diner,51.54248830466316,-0.14851202451109516,Vegetarian / Vegan Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,The Camden Assembly,51.542982248843394,-0.14907271145390988,Bar
Chalk Farm,51.5439690327306,-0.15362806228344958,Anthony Delicatessan,51.541229165131476,-0.15713479249119916,Gourmet Shop
Chalk Farm,51.5439690327306,-0.15362806228344958,Voodoo Ray's,51.542461450793326,-0.14833067948540074,Pizza Place
Chalk Farm,51.5439690327306,-0.15362806228344958,Tanakatsu,51.542396545410156,-0.1481429934501648,Japanese Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,The Stay Club @ Camden,51.543141424664775,-0.14735869069094526,Hostel
Chalk Farm,51.5439690327306,-0.15362806228344958,Pam Ban,51.54250315238335,-0.14861030670700373,Café
Chalk Farm,51.5439690327306,-0.15362806228344958,Ikura,51.546866,-0.158395,Sushi Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Nando's,51.5432364,-0.1498577,Portuguese Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Truly Scrumptous,51.543303,-0.15081524848937988,Breakfast Spot
Chalk Farm,51.5439690327306,-0.15362806228344958,Bar Pizzeria,51.54292312806753,-0.1485501625806171,Pizza Place
Chalk Farm,51.5439690327306,-0.15362806228344958,Made In Camden,51.54357686611971,-0.152002104309348,Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Ripe Kitchen,51.54085654781652,-0.1574135388272267,Café
Chalk Farm,51.5439690327306,-0.15362806228344958,Oliver's Fish and Chips,51.54689203077504,-0.15856718571208853,Fish & Chips Shop
Chalk Farm,51.5439690327306,-0.15362806228344958,Chloe's Espresso,51.54325086870961,-0.15495930178454528,Café
Chalk Farm,51.5439690327306,-0.15362806228344958,Princess of Wales,51.540368951193585,-0.1541667214156755,Pub
Chalk Farm,51.5439690327306,-0.15362806228344958,The Basement Tea Rooms,51.542303299947676,-0.14734905116810065,Tea Room
Chalk Farm,51.5439690327306,-0.15362806228344958,The Fiddlers Elbow,51.546098354056824,-0.15104384903285473,Music Venue
Chalk Farm,51.5439690327306,-0.15362806228344958,Lan Kwai Fong,51.5425,-0.147353,Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,The Flour Station,51.54249539103254,-0.14852336518955395,Bakery
Chalk Farm,51.5439690327306,-0.15362806228344958,My Restaurant By Gino D'acampo,51.5426,-0.14758185,Italian Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Morrisons,51.54158417632699,-0.14934516423418126,Supermarket
Chalk Farm,51.5439690327306,-0.15362806228344958,Marathon Bar,51.54383038371958,-0.15258237474301942,Café
Chalk Farm,51.5439690327306,-0.15362806228344958,Collectif,51.542035918605436,-0.14719800923965456,Women's Store
Chalk Farm,51.5439690327306,-0.15362806228344958,Psylo,51.542145231443804,-0.14751793490139475,Clothing Store
Chalk Farm,51.5439690327306,-0.15362806228344958,Domino's Pizza,51.543751051392235,-0.1530332263719174,Pizza Place
Chalk Farm,51.5439690327306,-0.15362806228344958,By The Roundhouse,51.54308191702044,-0.14989938403600633,Bakery
Chalk Farm,51.5439690327306,-0.15362806228344958,Pesantissimo,51.54077183464491,-0.1574527371071168,Italian Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Marrakesh Lounge,51.542314508192035,-0.14734183787661062,Hookah Bar
Chalk Farm,51.5439690327306,-0.15362806228344958,Graham & Green,51.54174284996518,-0.1566895306634284,Furniture / Home Store
Chalk Farm,51.5439690327306,-0.15362806228344958,Seawise,51.542393522390874,-0.14799987259369782,Seafood Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Camden Coffee Co,51.542329630473596,-0.14721253824797503,Coffee Shop
Chalk Farm,51.5439690327306,-0.15362806228344958,Touro Brazilian Steakhouse,51.54661193779223,-0.15844881534576416,Brazilian Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Le Tea Cosy,51.54067306048498,-0.15747187244359082,Coffee Shop
Chalk Farm,51.5439690327306,-0.15362806228344958,"J (ristorante, pizzeria, italiano)",51.54134572092921,-0.15710868090345223,Italian Restaurant
Chalk Farm,51.5439690327306,-0.15362806228344958,Shepherd Food & Wine,51.5409346,-0.1576269,Convenience Store
Chalk Farm,51.5439690327306,-0.15362806228344958,The Haverstock Tavern,51.546692,-0.157816,Pub
Chalk Farm,51.5439690327306,-0.15362806228344958,The Queens No 1,51.53962725491057,-0.1524503068055486,Pub
Charing Cross,51.50837203403713,-0.1204555287268906,Gordon's Wine Bar,51.5079110929777,-0.12329310178756714,Wine Bar
Charing Cross,51.50837203403713,-0.1204555287268906,The Savoy Hotel,51.510180716849646,-0.12085251653289442,Hotel
Charing Cross,51.50837203403713,-0.1204555287268906,Victoria Embankment Gardens,51.508135223356234,-0.12207889450158034,Garden
Charing Cross,51.50837203403713,-0.1204555287268906,Smith & Wollensky,51.50955719454377,-0.12224099129849153,Steakhouse
Charing Cross,51.50837203403713,-0.1204555287268906,Whitehall Gardens,51.506353735053956,-0.12289968472873267,Garden
Charing Cross,51.50837203403713,-0.1204555287268906,Retro Bar,51.509152989723844,-0.12353254171625849,Gay Bar
Charing Cross,51.50837203403713,-0.1204555287268906,Mr Fogg's Society of Exploration,51.50976945656456,-0.12353152739495614,Cocktail Bar
Charing Cross,51.50837203403713,-0.1204555287268906,Somerset House,51.51078575130956,-0.11789917945861816,Event Space
Charing Cross,51.50837203403713,-0.1204555287268906,Corinthia Hotel,51.506606723475606,-0.12446016991110907,Hotel
Charing Cross,51.50837203403713,-0.1204555287268906,Foyles,51.506139672007535,-0.11751867922781248,Bookstore
Charing Cross,51.50837203403713,-0.1204555287268906,Vaudeville Theatre,51.51012943314585,-0.12226861116006404,Theater
Charing Cross,51.50837203403713,-0.1204555287268906,Southbank Skate Park,51.50691118587987,-0.11663556071175174,Skate Park
Charing Cross,51.50837203403713,-0.1204555287268906,Franco Manca,51.510908608488776,-0.12277987896741278,Pizza Place
Charing Cross,51.50837203403713,-0.1204555287268906,Superdrug,51.509173978851564,-0.12405426758106516,Pharmacy
Charing Cross,51.50837203403713,-0.1204555287268906,Lyceum Theatre,51.51159771114791,-0.11978483440420226,Theater
Charing Cross,51.50837203403713,-0.1204555287268906,Five Guys,51.5085198253516,-0.12436288216804314,Burger Joint
Charing Cross,51.50837203403713,-0.1204555287268906,Southbank Centre,51.50584260842922,-0.11698501160850057,Performing Arts Venue
Charing Cross,51.50837203403713,-0.1204555287268906,Condesa,51.510720125837025,-0.12322474758450218,Spanish Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Queen Elizabeth Hall Roof Garden,51.50653735287463,-0.11654662677915184,Roof Deck
Charing Cross,51.50837203403713,-0.1204555287268906,Flat Iron,51.51084146746025,-0.12409270211070839,Steakhouse
Charing Cross,51.50837203403713,-0.1204555287268906,Polpo,51.510794,-0.12273,Italian Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Sticks'n'Sushi,51.511038,-0.123655,Sushi Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Herman ze German,51.508263,-0.124015,Currywurst Joint
Charing Cross,51.50837203403713,-0.1204555287268906,Royal Festival Hall,51.50583775382899,-0.11666729376884177,Concert Hall
Charing Cross,51.50837203403713,-0.1204555287268906,Tandoor Chop House,51.50919205694273,-0.12563829447742592,North Indian Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,The Players Bar,51.50778185314203,-0.12447226949445363,Piano Bar
Charing Cross,51.50837203403713,-0.1204555287268906,Kerridge’s Bar & Grill,51.506728,-0.12452,Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Barrafina,51.509426526936956,-0.1258944349847769,Spanish Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,National Theatre,51.507375809460164,-0.11479346022907316,Theater
Charing Cross,51.50837203403713,-0.1204555287268906,ESPA Life at Corinthia,51.506401908218095,-0.12511432170867917,Spa
Charing Cross,51.50837203403713,-0.1204555287268906,Hayward Gallery,51.50613585895855,-0.11570921080419792,Art Gallery
Charing Cross,51.50837203403713,-0.1204555287268906,Playhouse Theatre,51.50679820142435,-0.12347881509881982,Theater
Charing Cross,51.50837203403713,-0.1204555287268906,The Royal Horseguards,51.50612671032344,-0.12422444201635648,Hotel
Charing Cross,51.50837203403713,-0.1204555287268906,Porterhouse,51.510410348147786,-0.12365279822477318,Irish Pub
Charing Cross,51.50837203403713,-0.1204555287268906,National Theatre Bookshop,51.50746712908819,-0.11469479660850866,Bookstore
Charing Cross,51.50837203403713,-0.1204555287268906,Champagne + Fromage,51.51194653050263,-0.12019311089793763,Wine Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Covent Garden Market,51.51197662809401,-0.12279871749342419,Shopping Plaza
Charing Cross,51.50837203403713,-0.1204555287268906,The Harp,51.50971937506041,-0.12594291840264304,Pub
Charing Cross,51.50837203403713,-0.1204555287268906,BFI Southbank,51.506538709288606,-0.11503007410473354,Indie Movie Theater
Charing Cross,51.50837203403713,-0.1204555287268906,Nando's,51.5103252,-0.1246037,Portuguese Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,The Ivy Market Grill,51.51149055824132,-0.12267208407193976,Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Wahaca,51.50704662377772,-0.11612628424282194,Mexican Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Ladurée,51.512016,-0.122743,Dessert Shop
Charing Cross,51.50837203403713,-0.1204555287268906,The Hop Locker,51.505742175420615,-0.1159062792266168,Beer Bar
Charing Cross,51.50837203403713,-0.1204555287268906,Chez Antoinette,51.511757726746886,-0.12273395179759539,Coffee Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Venchi,51.51188837727782,-0.12248364221294553,Gelato Shop
Charing Cross,51.50837203403713,-0.1204555287268906,ME London,51.51181467,-0.11869521,Hotel
Charing Cross,51.50837203403713,-0.1204555287268906,Christopher's,51.51176833484214,-0.11961619586720151,American Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Jubilee Hall Gym,51.51195611025909,-0.12210762544716137,Gym / Fitness Center
Charing Cross,51.50837203403713,-0.1204555287268906,SUSHISAMBA,51.512232067758305,-0.12237087210280448,Sushi Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Southbank Centre Food Market,51.50540105577519,-0.11619218373672709,Street Food Gathering
Charing Cross,51.50837203403713,-0.1204555287268906,Ben's Cookies,51.51215635708501,-0.12243603555357467,Dessert Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Lyttelton Theatre,51.50724882897191,-0.11492608117823881,Theater
Charing Cross,51.50837203403713,-0.1204555287268906,Honest Burgers,51.510870502238824,-0.12212223189453653,Burger Joint
Charing Cross,51.50837203403713,-0.1204555287268906,St Martin-in-the-Fields,51.508745742823905,-0.12650689522425146,Church
Charing Cross,51.50837203403713,-0.1204555287268906,Skylon,51.505998693636236,-0.11698315007379279,Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Queen Elizabeth Hall,51.50656271219153,-0.11645668731944168,Concert Hall
Charing Cross,51.50837203403713,-0.1204555287268906,Aesop,51.51167254074796,-0.1241713646515219,Cosmetics Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Santa Nata,51.512335,-0.121838,Bakery
Charing Cross,51.50837203403713,-0.1204555287268906,Byron,51.51207646760474,-0.1205654130010481,Burger Joint
Charing Cross,51.50837203403713,-0.1204555287268906,Chanel,51.51233024608232,-0.12261211586913179,Boutique
Charing Cross,51.50837203403713,-0.1204555287268906,wagamama,51.5107924558986,-0.12472129194213721,Asian Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,MEATmarket,51.51180490119846,-0.12211269547450206,Burger Joint
Charing Cross,51.50837203403713,-0.1204555287268906,English National Opera,51.5098037040149,-0.12694472558541905,Opera House
Charing Cross,51.50837203403713,-0.1204555287268906,Clore Ballroom,51.50575459215722,-0.1167067419418268,Event Space
Charing Cross,51.50837203403713,-0.1204555287268906,Blame Gloria,51.510905,-0.124615,Bar
Charing Cross,51.50837203403713,-0.1204555287268906,Olivier Theatre,51.507414387520534,-0.11439682940536929,Theater
Charing Cross,51.50837203403713,-0.1204555287268906,Apple Covent Garden,51.512214,-0.123568,Electronics Store
Charing Cross,51.50837203403713,-0.1204555287268906,% Arabica,51.511728,-0.124049,Coffee Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Southbank Book Market,51.50736166254415,-0.11547392771299964,Bookstore
Charing Cross,51.50837203403713,-0.1204555287268906,The London Coliseum,51.509846463509916,-0.12700492165522348,Theater
Charing Cross,51.50837203403713,-0.1204555287268906,BFI Shop,51.50654164236433,-0.11477610405995915,Video Store
Charing Cross,51.50837203403713,-0.1204555287268906,Petersham Nurseries,51.51146766309438,-0.12517601251602173,Furniture / Home Store
Charing Cross,51.50837203403713,-0.1204555287268906,Radio,51.51187028817853,-0.11856904895827867,Cocktail Bar
Charing Cross,51.50837203403713,-0.1204555287268906,Balthazar,51.51258339562716,-0.12133432623564182,Brasserie
Charing Cross,51.50837203403713,-0.1204555287268906,DECIEM,51.51231694142763,-0.12296032572208908,Cosmetics Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Paul,51.5112259688943,-0.12499956883227735,Bakery
Charing Cross,51.50837203403713,-0.1204555287268906,The Sherlock Holmes,51.50736,-0.125223,Pub
Charing Cross,51.50837203403713,-0.1204555287268906,St. Martin's Lane Hotel,51.51052632268574,-0.12670450926202648,Hotel
Charing Cross,51.50837203403713,-0.1204555287268906,The Understudy,51.50772531959195,-0.11372354476238447,Pub
Charing Cross,51.50837203403713,-0.1204555287268906,Milk Train,51.51157739309529,-0.1215682531666509,Ice Cream Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Snog Pure Frozen Yogurt,51.50511596589655,-0.11857600081846668,Frozen Yogurt Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Notes Music & Coffee,51.509696003098284,-0.12698537841552573,Coffee Shop
Charing Cross,51.50837203403713,-0.1204555287268906,Terrace Bar,51.50601031325186,-0.11720695474650711,Bar
Charing Cross,51.50837203403713,-0.1204555287268906,Petersham Nurseries Deli,51.511488,-0.124832,Deli / Bodega
Charing Cross,51.50837203403713,-0.1204555287268906,Brasserie Blanc,51.50580044075621,-0.1151077287549722,French Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Waterstones,51.50764972496243,-0.12712953878194402,Bookstore
Charing Cross,51.50837203403713,-0.1204555287268906,Shake Shack Covent Garden,51.51181643188896,-0.12259807566829153,Burger Joint
Charing Cross,51.50837203403713,-0.1204555287268906,Abuelo,51.51136144623197,-0.12232649726119967,Coffee Shop
Charing Cross,51.50837203403713,-0.1204555287268906,BFI Mediatheque,51.506518,-0.114916,Indie Movie Theater
Charing Cross,51.50837203403713,-0.1204555287268906,Gelatorino,51.512737,-0.120977014,Gelato Shop
Charing Cross,51.50837203403713,-0.1204555287268906,The Waldorf Hilton,51.51248767036642,-0.11869422114832226,Hotel
Charing Cross,51.50837203403713,-0.1204555287268906,Purcell Room,51.506316163678505,-0.11640840690233745,Concert Hall
Charing Cross,51.50837203403713,-0.1204555287268906,Civil Service Club,51.50653918302719,-0.12560912259900278,Social Club
Charing Cross,51.50837203403713,-0.1204555287268906,Santa Nata,51.511016,-0.12626,Bakery
Charing Cross,51.50837203403713,-0.1204555287268906,Spiritland,51.50559934886189,-0.11639242235105485,Restaurant
Charing Cross,51.50837203403713,-0.1204555287268906,Le Pain Quotidien,51.505478,-0.117289,Bakery
Charing Cross,51.50837203403713,-0.1204555287268906,The Deck,51.50756361869163,-0.11369629594636022,Event Space
Charing Cross,51.50837203403713,-0.1204555287268906,Festival Terrace Shop,51.50552021401533,-0.11703851254424079,Gift Shop
Charing Cross,51.50837203403713,-0.1204555287268906,eat TOKYO,51.51263706215023,-0.12048788099323776,Japanese Restaurant
Charlton,51.48775560273488,0.037282810855463394,Cattleya,51.48546470000001,0.032703,Thai Restaurant
Charlton,51.48775560273488,0.037282810855463394,The Valley,51.486583053087664,0.03593112131894226,Soccer Stadium
Charlton,51.48775560273488,0.037282810855463394,Sainsbury's Local,51.486635966940185,0.032451580373944466,Supermarket
Charlton,51.48775560273488,0.037282810855463394,B&M Store,51.4898075,0.0350526,Discount Store
Charlton,51.48775560273488,0.037282810855463394,Charlton Hot Dog Stand,51.48692190377587,0.03502733998122155,Food Truck
Charlton,51.48775560273488,0.037282810855463394,Seabay Fish Bar,51.48711427695932,0.03442471742655036,Fast Food Restaurant
Charlton,51.48775560273488,0.037282810855463394,Currys PC World,51.48983,0.0353774,Electronics Store
Charlton,51.48775560273488,0.037282810855463394,Carpetright,51.489627,0.0342622,Carpet Store
Charlton,51.48775560273488,0.037282810855463394,Dreams,51.4895058,0.0340345,Furniture / Home Store
Charlton,51.48775560273488,0.037282810855463394,Dragon & Phoenix,51.48683474388078,0.0321650505065918,Chinese Restaurant
Charlton,51.48775560273488,0.037282810855463394,The Valley Café,51.48650446325548,0.03214714865966864,Café
Charlton,51.48775560273488,0.037282810855463394,Bus Stop J Charlton Station,51.4873692036782,0.03165006637573242,Bus Stop
Charlton,51.48775560273488,0.037282810855463394,Platform 1,51.48680802072646,0.031789541244506836,Platform
Charlton,51.48775560273488,0.037282810855463394,Charlton Railway Station (CTN),51.48683106419899,0.03137622120029543,Train Station
Chelsea,51.482095692469514,-0.16477807303082703,Chelsea Physic Garden,51.48488039278791,-0.1625579277703248,Garden
Chelsea,51.482095692469514,-0.16477807303082703,The Peace Pagoda,51.48203100527882,-0.15903353691101074,Monument / Landmark
Chelsea,51.482095692469514,-0.16477807303082703,50 Cheyne Walk,51.483475,-0.169513,French Restaurant
Chelsea,51.482095692469514,-0.16477807303082703,Nutbourne,51.479304875703036,-0.16816914081573486,English Restaurant
Chelsea,51.482095692469514,-0.16477807303082703,Bayley & Sage,51.479074304558225,-0.16705164542337467,Grocery Store
Chelsea,51.482095692469514,-0.16477807303082703,The Cross Keys,51.483530859210006,-0.17041543009208643,Pub
Chelsea,51.482095692469514,-0.16477807303082703,Restaurant Gordon Ramsay,51.485592879739315,-0.16212232187050474,French Restaurant
Chelsea,51.482095692469514,-0.16477807303082703,The Prince Albert,51.479601931187865,-0.16558615231681306,Pub
Chelsea,51.482095692469514,-0.16477807303082703,Chelsea Embankment,51.4842892931308,-0.15903353691101074,Harbor / Marina
Chelsea,51.482095692469514,-0.16477807303082703,The Surprise,51.486309424805505,-0.163068592447719,Pub
Chelsea,51.482095692469514,-0.16477807303082703,Coopers Arms,51.48623196621371,-0.16523642041093287,Pub
Chelsea,51.482095692469514,-0.16477807303082703,La Delizia,51.48607015460627,-0.16665716380408327,Pizza Place
Chelsea,51.482095692469514,-0.16477807303082703,Stars Gym,51.480423390406855,-0.16887434018449327,Gym / Fitness Center
Chelsea,51.482095692469514,-0.16477807303082703,Tea Terrace,51.48044238562731,-0.1588417351420163,Café
Chelsea,51.482095692469514,-0.16477807303082703,The Phene,51.485092725097495,-0.16777234545739725,Bar
Chelsea,51.482095692469514,-0.16477807303082703,Maze Grill,51.4860012088688,-0.16152679662426134,Steakhouse
Chelsea,51.482095692469514,-0.16477807303082703,Cadogan Pier,51.48285779555417,-0.16654275541088545,Pier
Chelsea,51.482095692469514,-0.16477807303082703,Old English Garden,51.48058448016765,-0.16218738942888114,Garden
Chelsea,51.482095692469514,-0.16477807303082703,Ransome's Dock Farmers' Market,51.47897,-0.167686,Farmers Market
Chelsea,51.482095692469514,-0.16477807303082703,Thomas More Statue,51.48274468540272,-0.17069252152096967,Outdoor Sculpture
Chelsea,51.482095692469514,-0.16477807303082703,Tesco Express,51.485976254718224,-0.16128122806549072,Grocery Store
Childs Hill,51.563646553147315,-0.2048109744047013,Best Western Palm Hotel,51.56360488731814,-0.2045612873488109,Hotel
Childs Hill,51.563646553147315,-0.2048109744047013,Basing Hill Park,51.567819501234005,-0.2072372583833913,Park
Childs Hill,51.563646553147315,-0.2048109744047013,The Vale Hendon Way bus stop,51.567133369988056,-0.20563550809168668,Bus Stop
Childs Hill,51.563646553147315,-0.2048109744047013,H2O,51.567726725790656,-0.2074459498984438,Sushi Restaurant
Chinatown,51.58709662145981,0.012828958899592248,K L D Manandvan,51.58619199080362,0.018671174452492778,Home Service
Chinatown,51.58709662145981,0.012828958899592248,RS Lounge,51.58796660103621,0.006769037341688337,Lounge
Chinbrook,51.43124441644079,0.029005390376956278,Chinbrook Meadows,51.42912971983977,0.028281211853027344,Park
Chinbrook,51.43124441644079,0.029005390376956278,RF Electrical Contractors,51.4295899,0.0343629,Other Repair Shop
Chinbrook,51.43124441644079,0.029005390376956278,Platform 5,51.43022712,0.023197,Platform
Chinbrook,51.43124441644079,0.029005390376956278,Platform 1,51.42968853532053,0.02332833430370863,Platform
Chinbrook,51.43124441644079,0.029005390376956278,Platform 4,51.43057414451922,0.022420877796565694,Platform
Chinbrook,51.43124441644079,0.029005390376956278,Rising Sun,51.431296981593235,0.021822452545166016,Chinese Restaurant
Chinbrook,51.43124441644079,0.029005390376956278,Grove Park Railway Station (GRP),51.430681596731674,0.02192974090576172,Train Station
Chingford,51.63202532105395,0.014819143524408149,Queen Elizabeth's Hunting Lodge,51.634421380069334,0.01732028349710356,History Museum
Chingford,51.63202532105395,0.014819143524408149,Chingford Plains,51.635902346433156,0.013311377544506174,Park
Chingford,51.63202532105395,0.014819143524408149,Mamma Mia,51.63290742744428,0.007941029653985502,Italian Restaurant
Chingford,51.63202532105395,0.014819143524408149,Butlers Retreat,51.634413841505406,0.018424600349303755,Café
Chingford,51.63202532105395,0.014819143524408149,Premier Inn London Chingford hotel,51.634472,0.0174644,Hotel
Chingford,51.63202532105395,0.014819143524408149,Queen Elizabeth,51.63022261831772,0.01584014723205224,Pub
Chingford,51.63202532105395,0.014819143524408149,Station House Pub,51.633602974765196,0.009221178272324175,Pub
Chingford,51.63202532105395,0.014819143524408149,The Royal Forest (Brewers Fayre),51.63432496901997,0.016867269328897372,Pub
Chingford,51.63202532105395,0.014819143524408149,Chingford Golf Club,51.63520066730494,0.011295727136794474,Golf Course
Chingford,51.63202532105395,0.014819143524408149,Chingford Cricket Club,51.629471712465715,0.014607167046127559,Athletics & Sports
Chingford,51.63202532105395,0.014819143524408149,Spice Station,51.63345752827782,0.009712954735416413,Indian Restaurant
Chingford,51.63202532105395,0.014819143524408149,Patpong,51.63358608265991,0.009793704443926497,Thai Restaurant
Chingford,51.63202532105395,0.014819143524408149,Café Delice,51.6326142771729,0.008418433331226695,Café
Chiswick,51.492616234966704,-0.26526760869573235,The Italians,51.492838248957206,-0.2677542751186725,Deli / Bodega
Chiswick,51.492616234966704,-0.26526760869573235,Kisaku,51.492892595501175,-0.26835106597485525,Sushi Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,Waitrose & Partners,51.492757095450344,-0.26314000000002125,Supermarket
Chiswick,51.492616234966704,-0.26526760869573235,Turnham Green,51.49209889983332,-0.26596784591674805,Park
Chiswick,51.492616234966704,-0.26526760869573235,Acton Green Common Playground,51.49384533422351,-0.2645234796764172,Playground
Chiswick,51.492616234966704,-0.26526760869573235,RiCE,51.49284757615255,-0.2681914437522525,Persian Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,Rhythm & Brews,51.49109571905063,-0.2687380676942819,Café
Chiswick,51.492616234966704,-0.26526760869573235,Connolly's Bar,51.49293,-0.26767,Pub
Chiswick,51.492616234966704,-0.26526760869573235,GAIL's Bakery,51.4925472785291,-0.2598046651439941,Bakery
Chiswick,51.492616234966704,-0.26526760869573235,Faanoos Restaurant,51.49288563519021,-0.26837109968325146,Middle Eastern Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,The Old Pack Horse,51.49287888361584,-0.2666347199876782,Pub
Chiswick,51.492616234966704,-0.26526760869573235,Bikram Yoga,51.49301496307388,-0.26591277649121636,Yoga Studio
Chiswick,51.492616234966704,-0.26526760869573235,The Duke of Sussex,51.49636448065097,-0.26402029860667225,Gastropub
Chiswick,51.492616234966704,-0.26526760869573235,Robert Dyas,51.49243774898583,-0.26186976770808035,Furniture / Home Store
Chiswick,51.492616234966704,-0.26526760869573235,The Crown and Anchor,51.492617444263864,-0.2639370226693061,Pub
Chiswick,51.492616234966704,-0.26526760869573235,Paperchase,51.49230257362746,-0.26262603061775963,Stationery Store
Chiswick,51.492616234966704,-0.26526760869573235,Le Vacherin,51.496141219318,-0.2645446760954987,French Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,The Lamb,51.492082094956416,-0.26246010884779386,Pub
Chiswick,51.492616234966704,-0.26526760869573235,Bookcase London,51.492497761149075,-0.259272358489331,Bookstore
Chiswick,51.492616234966704,-0.26526760869573235,The Bollo House,51.4956700545487,-0.2700601682958702,Pub
Chiswick,51.492616234966704,-0.26526760869573235,Chiswick Park,51.494683649026896,-0.27041906310013347,Park
Chiswick,51.492616234966704,-0.26526760869573235,The Catch,51.49278444242152,-0.26757752774689525,Seafood Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,Caphe Guests,51.49284611931273,-0.2679210182615552,Vietnamese Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,Laveli Bakery,51.49608595222831,-0.262844164676927,Bakery
Chiswick,51.492616234966704,-0.26526760869573235,Greggs,51.49246115907448,-0.2633067223928614,Bakery
Chiswick,51.492616234966704,-0.26526760869573235,Flying Tiger,51.49253797627112,-0.2645092691732323,Gift Shop
Chiswick,51.492616234966704,-0.26526760869573235,Singapore Garden,51.49285515796792,-0.26846750773694056,Malay Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,Sainsbury's,51.493518354927815,-0.2652964245195477,Supermarket
Chiswick,51.492616234966704,-0.26526760869573235,Starbucks,51.492639,-0.26399,Coffee Shop
Chiswick,51.492616234966704,-0.26526760869573235,Boots,51.49250172184793,-0.2621100680641754,Pharmacy
Chiswick,51.492616234966704,-0.26526760869573235,Chateau Dessert,51.49252234615454,-0.2585494196272663,Dessert Shop
Chiswick,51.492616234966704,-0.26526760869573235,Wild Bunch,51.49260005715004,-0.26552999824389323,Café
Chiswick,51.492616234966704,-0.26526760869573235,Zizzi,51.49230292585183,-0.26023321740512984,Italian Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,Five Guys,51.49234774004431,-0.25883668406142535,Burger Joint
Chiswick,51.492616234966704,-0.26526760869573235,Crêpeaffaire,51.49259295986494,-0.26445837594579547,Creperie
Chiswick,51.492616234966704,-0.26526760869573235,Majestic Wine,51.49327199963723,-0.2715008729967678,Wine Shop
Chiswick,51.492616234966704,-0.26526760869573235,Valentina Fine Foods,51.492644927617064,-0.2656627946778834,Italian Restaurant
Chiswick,51.492616234966704,-0.26526760869573235,Chiswick Back Common,51.49426189968665,-0.25867485898236114,Park
Chiswick,51.492616234966704,-0.26526760869573235,Subway,51.492223562371905,-0.26204861247992994,Sandwich Place
Chiswick,51.492616234966704,-0.26526760869573235,The Bread Shop,51.49245641343177,-0.26033976150296917,Bakery
Chiswick,51.492616234966704,-0.26526760869573235,Patisserie Valerie,51.49246419688328,-0.26154187577001486,Café
